
0.06316;LEFT_HIP;0.33488;0.6429;-0.00867;RIGHT_HIP;0.21894;0.64061;0.00892;LEFT_ANKLE;0.39503;0.9678;0.26211;RIGHT_ANKLE;0.16837;0.99196;0.19358;LEFT_WRIST;0.50675;0.4753;-0.74738;RIGHT_WRIST;0.01242;0.43945;-0.57392;NOSE;0.28778;0.3235;-0.36826;LEFT_FOOT_INDEX;0.41627;1.04521;0.04739;RIGHT_FOOT_INDEX;0.13059;1.06302;-0.059;
0.04;LEFT_HIP;0.33605;0.64252;-0.00896;RIGHT_HIP;0.21975;0.64058;0.00921;LEFT_ANKLE;0.3964;0.97171;0.25866;RIGHT_ANKLE;0.16863;0.99195;0.19443;LEFT_WRIST;0.50675;0.47578;-0.77784;RIGHT_WRIST;0.01238;0.43889;-0.57926;NOSE;0.28797;0.32245;-0.3711;LEFT_FOOT_INDEX;0.41761;1.04841;0.03675;RIGHT_FOOT_INDEX;0.13061;1.06337;-0.05919;
0.047;LEFT_HIP;0.3369;0.64275;-0.01318;RIGHT_HIP;0.22022;0.64101;0.01339;LEFT_ANKLE;0.39772;0.97257;0.25867;RIGHT_ANKLE;0.16869;0.99178;0.21611;LEFT_WRIST;0.50922;0.47658;-0.80161;RIGHT_WRIST;0.01305;0.43843;-0.57817;NOSE;0.28955;0.32166;-0.39698;LEFT_FOOT_INDEX;0.41799;1.04539;0.03677;RIGHT_FOOT_INDEX;0.13002;1.06025;-0.03522;
0.042;LEFT_HIP;0.33884;0.64277;-0.01743;RIGHT_HIP;0.2225;0.64152;0.01762;LEFT_ANKLE;0.39972;0.97153;0.23124;RIGHT_ANKLE;0.1692;0.99202;0.19642;LEFT_WRIST;0.51072;0.48476;-0.77352;RIGHT_WRIST;0.01373;0.43821;-0.52227;NOSE;0.28976;0.32144;-0.35427;LEFT_FOOT_INDEX;0.42719;1.04373;0.00878;RIGHT_FOOT_INDEX;0.13077;1.06046;-0.05821;
0.04;LEFT_HIP;0.34154;0.64269;-0.01886;RIGHT_HIP;0.22498;0.64189;0.01904;LEFT_ANKLE;0.40103;0.96986;0.2426;RIGHT_ANKLE;0.16956;0.99205;0.19757;LEFT_WRIST;0.51322;0.48892;-0.77591;RIGHT_WRIST;0.01427;0.43809;-0.52066;NOSE;0.29029;0.32115;-0.35519;LEFT_FOOT_INDEX;0.43131;1.04268;0.02103;RIGHT_FOOT_INDEX;0.1319;1.06028;-0.05829;
0.04;LEFT_HIP;0.34856;0.64282;-0.02166;RIGHT_HIP;0.23297;0.64189;0.02182;LEFT_ANKLE;0.40736;0.97062;0.22297;RIGHT_ANKLE;0.17094;0.99197;0.19058;LEFT_WRIST;0.52723;0.49217;-0.80114;RIGHT_WRIST;0.02514;0.43785;-0.42531;NOSE;0.30333;0.32121;-0.35559;LEFT_FOOT_INDEX;0.43669;1.04201;-0.00352;RIGHT_FOOT_INDEX;0.13232;1.05972;-0.06481;
0.0641;LEFT_HIP;0.36079;0.64283;-0.02127;RIGHT_HIP;0.24484;0.64163;0.02145;LEFT_ANKLE;0.40819;0.97057;0.23175;RIGHT_ANKLE;0.17239;0.99191;0.19051;LEFT_WRIST;0.5494;0.49585;-0.81156;RIGHT_WRIST;0.04243;0.43442;-0.44717;NOSE;0.31977;0.3214;-0.38931;LEFT_FOOT_INDEX;0.43639;1.04193;0.00108;RIGHT_FOOT_INDEX;0.13279;1.05951;-0.06953;
0.04302;LEFT_HIP;0.36537;0.64264;-0.02101;RIGHT_HIP;0.24876;0.64098;0.02119;LEFT_ANKLE;0.40924;0.97204;0.18138;RIGHT_ANKLE;0.17486;0.98931;0.15855;LEFT_WRIST;0.55484;0.49882;-0.80326;RIGHT_WRIST;0.04477;0.42748;-0.42896;NOSE;0.32641;0.32144;-0.34873;LEFT_FOOT_INDEX;0.43636;1.04264;-0.043;RIGHT_FOOT_INDEX;0.15199;1.02352;-0.08743;
0.03801;LEFT_HIP;0.38082;0.64431;-0.02099;RIGHT_HIP;0.26435;0.64201;0.02117;LEFT_ANKLE;0.41009;0.972;0.20486;RIGHT_ANKLE;0.17623;0.98933;0.1643;LEFT_WRIST;0.56279;0.50063;-0.79295;RIGHT_WRIST;0.07274;0.42794;-0.48817;NOSE;0.34808;0.32244;-0.34743;LEFT_FOOT_INDEX;0.4363;1.02368;-0.02139;RIGHT_FOOT_INDEX;0.14074;1.03577;-0.08457;
0.04697;LEFT_HIP;0.39887;0.64926;-0.0209;RIGHT_HIP;0.28212;0.64355;0.02108;LEFT_ANKLE;0.41021;0.96995;0.28676;RIGHT_ANKLE;0.18037;0.98668;0.23266;LEFT_WRIST;0.57391;0.50125;-0.89069;RIGHT_WRIST;0.09291;0.42761;-0.62067;NOSE;0.36909;0.32532;-0.42523;LEFT_FOOT_INDEX;0.43535;1.00967;0.07906;RIGHT_FOOT_INDEX;0.14837;1.01517;-0.00433;
0.04;LEFT_HIP;0.40183;0.65121;-0.02091;RIGHT_HIP;0.28202;0.64508;0.02108;LEFT_ANKLE;0.41021;0.96984;0.27686;RIGHT_ANKLE;0.18075;0.98673;0.20519;LEFT_WRIST;0.57934;0.50435;-0.84226;RIGHT_WRIST;0.0985;0.42705;-0.59233;NOSE;0.37057;0.32529;-0.42108;LEFT_FOOT_INDEX;0.4344;1.01177;0.07383;RIGHT_FOOT_INDEX;0.14043;1.0302;-0.01377;
